Severity,Affected sq km,Magnitude (M),Centroid X,Centroid Y,Dead
1,53666.36588,4.95817042,129.0288216,-15.66567696,RED
1.603945523,310.0293008,3.177238134,-35.96440552,31.25395089,RED
1.199156898,4274.65561,4.518651036,40.14221082,12.99166951,RED
1.575205819,130404.6587,6.845123491,10.32597803,25.97772254,RED
1.385552501,47138.52869,5.869886751,-25.41989714,25.82179812,RED
1,2663.874184,6.681582682,102.2193538,28.35482232,RED
1,155369.2115,6.109485312,18.36493905,23.26803203,RED
1.747442222,17559.82734,6.055627111,21.07370716,5.402051516,RED
1,192.3547741,3.59651117,2.258886982,6.728846762,RED
2,126003.6344,6.902083703,115.5251585,25.67433613,RED
1.029118915,52330.69159,6.57570918,-3.992155665,40.45604422,RED
1,339.7465832,4.042635407,9.883558031,-2.084454134,RED
1.43607048,281.7436405,3.823284576,-60.16157428,24.95348931,RED
2,262884.3531,6.984309738,66.36508081,5.668003492,RED
1,2960.98417,6.326217437,121.9553738,14.01438604,RED
1.116575551,54717.48451,6.189617315,118.1510392,34.081781,RED
1.2682872,32377.51264,5.85365744,125.2473945,32.90815634,RED
1.295402267,240234.2604,6.913563173,75.37325118,14.57180274,RED
1.721449157,394646.0281,6.988579663,106.1074697,25.9452367,RED
1.529360536,32491.73197,6.617616321,66.75085637,25.2795034,RED
1,182477.8911,6.957962419,72.25953613,21.60325589,RED
1.515192226,378029.8273,7.148480777,115.540548,27.93042948,RED
1.77465262,14037.57523,5.467604214,14.96835753,6.308394699,RED
1.437855246,553493.0213,7.000568394,42.29371959,7.774580124,RED
1.223648055,228113.8426,6.868377666,56.33528267,26.73315359,RED
1.885258042,18710.93743,5.63769035,19.69409576,30.48948327,RED
1.873862342,662822.3108,7.261248576,-37.88534739,-15.90742566,RED
1.470466385,14768.81729,6.029326469,26.47378169,8.622420313,RED
1.268861545,22944.75192,5.207544618,141.3424314,-28.74438214,RED
1.5,22353.2892,6.110518451,32.10021884,2.638815707,RED
2,534097.1352,7.816851761,66.79433951,4.36271044,RED
1.967513403,343.1545775,5.825280828,15.24502899,9.613206698,RED
1.595276841,737.9294658,3.304723159,-31.61539095,27.86468971,RED
2,85079.18427,5.914725585,114.9442938,24.47363135,RED
1.968814691,68337.64604,7.731392319,67.90063779,3.546214349,RED
1,7792.82067,5.75999007,37.85801462,32.31275301,RED
1.063601436,463382.9413,7.038160862,118.2650273,29.10813175,RED
1,131393.3126,6.186181577,7.233884923,26.48949878,RED
1,53642.9016,4.986026893,126.5221879,-14.63180255,RED
1.996849284,74436.20015,7.193383497,15.30883093,11.79015538,RED
1,187871.4137,6.416411808,98.26000353,24.62612744,RED
1.660149371,27714.64327,6.560149371,10.00686076,12.20387363,RED
1.906653297,115750.2934,7.497318627,103.7108558,26.01457985,RED
1.904378935,14040.72393,5.629490555,12.69529743,1.788138386,RED
1,178.8935863,4.276971807,77.19217331,10.94150588,RED
1.797142788,14660.25074,5.886857309,17.07743826,-3.629886469,RED
2,553993.0067,7.875350581,73.82442126,11.92815721,RED
1,386157.0545,6.873644237,85.94082717,24.41374279,RED
1,327261.5633,6.812182818,29.3622415,10.42911701,RED
2,593496.858,7.282517961,101.7170101,20.86310054,RED
1.974395249,18644.79444,5.556330453,13.60195962,27.45589415,RED
1.731952813,140452.1991,6.019585844,87.00582278,25.06186895,RED
1,329624.0588,7.075413624,90.21075276,28.12393383,RED
1.944640183,671618.6488,7.339104201,-42.07326517,-17.48061181,RED
1,126170.306,6.5,53.61311581,27.12160111,RED
1.964724968,250882.637,6.735275032,25.35145133,32.80516947,RED
1.934032991,13487.72746,6.426386804,20.06304295,13.49622476,RED
1.766351281,74611.15944,6.826162049,-15.34397485,19.66032943,RED
1,54325.26274,5.00784508,104.2443767,-9.191292577,RED
1.176103618,16832.47708,4.428934704,-45.6326787,-16.33261196,RED
2,596952.5145,7.723759898,35.07150456,1.97916478,RED
1,52454.805,6.472049957,-9.040354257,40.94138977,RED
1,74437.4819,5.685812616,-44.48863076,45.18728977,RED
1.07534139,204.8679155,3.773285198,4.370567372,6.82097595,RED
1.241434054,26352.72333,6.555139568,50.64385018,15.24307755,RED
1.882935587,6998.510127,5.123412883,83.96359274,56.68529566,RED
1.471822279,332.8258033,4.024640051,-2.764598298,18.92164346,RED
2,553842.8005,7.523876303,113.6625699,25.01602141,RED
1,15054.03428,6.148257173,55.90344056,14.75623908,RED
1.482493061,7037.686174,4.427240979,45.51791253,45.63129656,RED
1.188712301,243374.2656,6.764197222,54.45753693,8.380797407,RED
1,2986.939929,6.280910736,121.743649,13.16612574,RED
1.194840492,165.5637203,3.806585278,-76.79493478,17.14168741,RED
1.508669568,129081.0138,6.805201741,10.47936404,26.31553374,RED
1,55196.67518,5.604949644,17.5902464,22.47908373,RED
1,2755.318426,5.937052656,42.05801453,34.24745839,RED
1,4064.049806,4.284874405,43.56885574,6.699404412,RED
2,723.745406,4.328817653,-27.64236948,36.02554777,RED
1.396207243,70522.32321,5.258482897,45.92868112,26.44882752,RED
2,246291.3999,6.75978523,18.20808459,27.8170536,RED
1.410816396,301.0843771,4.617836721,68.63447347,21.49710595,RED
2,849.0754719,3.760530221,-10.57836054,39.02295921,RED
1,67729.09192,5.11698927,-11.52026436,19.58637135,RED
1.130634382,4989.563475,5.247746247,15.32949816,57.38890241,RED
1,3986.552092,4.325632643,44.23307237,5.271131823,RED
1.974161028,34423.86204,5.994832206,121.5570861,18.11713499,RED
2,560285.271,7.766932305,51.72557823,6.149336602,RED
1,2802.336855,5.224376911,0.788901491,31.61060906,RED
1.201175232,1758842.247,7.619529907,77.23487727,7.810327146,RED
1.080063403,72381.0375,6.052120465,129.467301,40.92307879,RED
1,1644455.313,7.7,-3.438235435,-2.316552662,RED
1,45670.47279,5.6,16.75702512,1.439217028,RED
1.084766154,364749.1385,7.191523385,112.3093395,28.41973784,RED
1.096187065,23350.20424,5.388561196,-88.72758992,15.59896427,RED
1.771473345,2650.791399,5.834357352,11.70003435,25.66115066,RED
2,4020.246881,4.976375062,13.00450489,19.5308665,RED
1,173041.0758,5.885451544,67.53641061,16.53171841,RED
1.683175563,842967.4966,7.673270225,42.45100485,28.04768254,RED
1.052332857,555953.5697,6.352332857,10.82389726,2.351347961,RED
1.891424309,261076.8201,7.043430276,84.15026691,8.822042755,RED
1.5,23476.49474,6.522755405,-57.38958078,5.214332036,RED
1.799082146,668126.1625,7.359816429,-18.84948255,-9.61994884,RED
1.491520965,41923.45772,6.83558564,77.23663651,-5.956945546,RED
1.232901839,73316.21321,5.806839265,132.8101122,42.89733703,RED
1,53649.32086,4.978406044,127.2079415,-14.91464529,RED
1.863581405,29734.62873,5.945553471,-36.33832145,8.444866512,RED
1,3852.466141,4.396152235,45.3822949,2.799945502,RED
1.922153701,232813.8884,6.946707779,32.75522781,16.76995692,RED
1.774335417,596295.6037,7.277433542,-14.11443209,-8.521578037,RED
1.21179815,173762.6009,7.1,58.25013205,22.73564605,RED
1,171130.0102,5.879253977,62.76851089,17.03895827,RED
1,227990.9965,6.58130927,10.14888161,21.44635657,RED
1.06665983,72443.12767,6.026653677,130.2780269,41.48736116,RED
1,3843.676453,4.401439193,45.37766988,2.716680459,RED
1,361248.3256,7.195036558,111.2503629,28.5018028,RED
1.83524406,403669.0092,7.083524406,119.0783456,27.70884483,RED
2,284041.6308,7.190389948,98.85348212,19.72871351,RED
1.15838454,13190.03991,6.736646184,68.71836011,11.88631641,RED
1.445379509,27708.96344,5.866386147,-24.68696873,10.60845754,RED
1,16370.42649,4.347553156,-48.83465094,-23.12896829,RED
1.463096493,16517.13964,6.607380701,32.4660177,-14.70587485,RED
1.504549091,26805.44224,6.393631273,4.569197876,4.835681471,RED
2,395144.242,7.107541218,116.207252,27.43860414,RED
1.374820635,23582.56792,6.224461906,-78.67454645,8.766495765,RED
1.330684584,74896.33379,6.129095334,-72.63632383,34.37579989,RED
1.888272197,1305.089392,3.9,-62.99493412,39.22788448,RED
1.540058049,18772.29845,6.754005805,79.76307146,27.39398492,RED
1.606973116,388.6937398,3.410934949,-32.73569206,26.75882699,RED
1,55539.91213,5.681150015,105.438606,34.57170159,RED
1.804966834,932693.0717,7.45850995,-21.56109479,-14.54969684,RED
1.032671889,53991.98931,4.765343777,144.8696221,-24.27072815,RED
1.731401067,379629.1717,7.18057968,106.2748957,27.79194854,RED
1.494825952,607332.8372,7.249482595,22.21953438,4.133408663,RED
1,2964.714076,6.222495501,111.8519832,15.44500472,RED
1.559136656,381264.3515,6.979568328,94.92221185,26.23559265,RED
1.497216558,749437.6542,7.249721656,83.13055248,27.4618228,RED
1.144436484,1821735.011,7.642225406,77.06120563,6.34810152,RED
1.557933787,6674.473457,5.194834467,-51.46565696,26.26790785,RED
1,48735.48719,5.900694187,9.304307555,22.08545575,RED
1.239084562,23469.37218,5.817253687,-83.57187681,12.09492616,RED
1,238258.8046,6.541434566,13.73529222,9.668645025,RED
1.991504421,3890.965814,4.596601769,172.0750597,-41.05107198,RED
1.761005983,44652.64588,7.198112564,28.63686398,-18.22937324,RED
1.286985708,3857.476036,4.457397142,82.10541531,-10.00554147,RED
1,54431.75931,5.993029109,77.03235317,39.02648737,RED
1.947064064,13504.09026,5.47411031,12.79728422,7.782517309,RED
1,133.2778279,3.643094444,-44.65204202,17.64612013,RED
1.04482484,22751.97953,5.117929936,146.3884101,-40.16498702,RED
1,1705865.988,7.627954521,85.87860107,8.296787819,RED
1.323524614,4305.395579,4.717639382,38.866111,15.06369536,RED
1.091906445,31795.94555,5.947050312,116.1761577,36.06553897,RED
1.576936123,347935.6211,6.946161674,71.12086219,18.54701139,RED
1.845158605,1302.638815,3.9,-59.31611606,37.27952878,RED
1.356193943,1155.991269,3.935619394,9.5512619,12.47771896,RED
1,1534380.203,7.7,-29.55793793,-3.929056756,RED
1.439884017,14844.02362,6.007918812,27.10697738,8.402519631,RED
1.613537436,379544.6933,7.006768718,97.12813625,26.62521647,RED
1.579750398,365145.2482,7.2,112.3257989,29.0245411,RED
1,13422.00488,6.8,81.27071247,19.14447817,RED
1.497067636,32660.89987,6.595308218,70.00317806,25.20162782,RED
1,186285.7358,7.060745066,66.45090785,22.79910014,RED
1.881258068,18708.97608,5.642490319,19.93585738,30.50849915,RED
1,177964.5178,5.993454787,78.15733955,15.89417446,RED
1.706803596,302.7445574,5.225648271,12.06730233,8.797263215,RED
1.079961836,146009.8549,5.823988551,11.1055972,23.69333989,RED
2,281922.1295,7.137589837,86.92862971,30.03087298,RED
1.629508563,2042.666039,5.966557707,-56.28417357,16.10235156,RED
1.431078594,143016.89,5.929323578,51.98015238,24.43033397,RED
2,76296.04268,7.152683588,23.36207852,13.50883959,RED
1.058094413,8558.425664,7.524477263,62.59889599,28.13493924,RED
1.369781624,16871.72681,6.626043675,40.67395626,-4.750895305,RED
1.086619761,557090.7542,6.386619761,8.860286296,1.588303208,RED
1.330845844,228.9266549,5.097015013,87.66206176,12.35724931,RED
2,1472.41529,5.315271068,-82.01883602,19.88987454,RED
1.470700999,7032.968642,4.411911299,44.43637771,45.39901536,RED
1.04914839,180.6099647,4.611532897,114.1744193,15.32331827,RED
1.808937861,92549.93904,6.247150289,58.56130666,15.41403919,RED
1.104743196,23357.33954,5.414229589,-88.41888643,15.38915647,RED
1,593890.2626,6.79143705,53.53015114,16.0864137,RED
1.301662242,6129.099063,4.403324483,10.51396433,33.17292167,RED
1.615980926,72215.77175,5.34639237,75.75438745,30.76186408,RED
1,999999.886,7.443680146,109.5620966,22.80176099,RED
1.251000983,78848.1565,5.901201179,-66.1822381,40.76029257,RED
1.77468307,9197.934455,6.3,18.96079679,38.63564423,YELLOW
1.749033339,5225.390209,5.724710002,13.31810682,28.62208425,YELLOW
1.149383942,6164.416986,5.148151826,119.3316897,15.36670306,YELLOW
1,35132.94508,5.124489115,64.59113871,35.44834363,YELLOW
1,16357.39404,5.262574542,63.6695063,19.80954418,YELLOW
1,33963.05162,5.065569338,123.9569805,36.01750636,YELLOW
1.430069847,1723.900349,5.186013969,27.9698833,36.99099036,YELLOW
1.277185697,18337.93257,6.050532873,12.15599852,-5.412710432,YELLOW
1.067668362,11967.49947,6.378196949,83.2757135,17.58109251,YELLOW
1,28923.83579,6.137051588,33.70205424,27.38913929,YELLOW
1,115055.1438,6.589184396,-29.87205538,-3.93160128,YELLOW
2,6635.688021,6.11010212,19.33417377,11.5591072,YELLOW
1.270849679,64870.9068,5.887529423,71.94677943,16.38338218,YELLOW
1,66632.39676,5.545408886,10.74700708,27.65927851,YELLOW
1,4632.425999,5.63422546,95.495563,3.746773562,YELLOW
1,455.6170565,5.158815182,76.75313089,13.38657252,YELLOW
1.075012314,6050.014871,4.835022166,0.963385102,34.70767498,YELLOW
1.669022337,2376.762769,6.672555843,103.6434514,28.87949911,YELLOW
1.537704439,25714.57756,6.537704439,11.12953218,33.70319378,YELLOW
1.588234458,4489.070685,5.988234458,8.583190378,5.01748334,YELLOW
1,14409.49283,5.850973467,18.92070789,35.29301373,YELLOW
1,58774.81128,6.727259122,31.64130866,23.16316508,YELLOW
1,35466.80992,5.837726894,78.3342913,28.3187795,YELLOW
1.243748676,26089.40518,5.561252384,-30.53910728,17.40964459,YELLOW
1,42252.39716,5.78384217,82.02672165,20.35802646,YELLOW
1,28724.13069,5.129619939,32.66342205,13.70385928,YELLOW
1.474021711,31978.83783,5.44676092,131.882432,0.220510199,YELLOW
1.213721801,32839.54301,4.735093981,-6.347615164,36.35686515,YELLOW
1.399318109,13556.54601,4.839590865,164.5174582,-20.63536835,YELLOW
1.258620835,58669.58364,6.741379165,-8.17429825,31.65385141,YELLOW
2,82363.57156,7.603528564,-60.36914714,-5.95547143,YELLOW
1.665107532,7355.391423,4.828344104,44.55315467,12.07454167,YELLOW
1.378375753,1723.602959,4.835127259,-25.930871,44.25156829,YELLOW
1,14602.85807,5.44030707,117.6181885,20.22367546,YELLOW
1.897559363,57410.057,6.040976255,-71.53478326,26.17103475,YELLOW
1,17534.79198,6.063349023,26.36753771,26.66455182,YELLOW
1.120418145,551854.1248,6.924083629,74.87115816,21.60942637,YELLOW
1,6869.633053,4.516479417,17.37398025,20.04406183,YELLOW
1,879.4552166,5.495518485,116.39571,42.62360341,YELLOW
1,4337.876039,4.8,84.93411314,16.41995774,YELLOW
1,723.3139231,4.22401655,49.77539902,37.76884031,YELLOW
1.886006238,86490.5268,6.4,119.5838199,20.69810519,YELLOW
1,28635.44669,4.940751132,42.71214269,14.8669923,YELLOW
1.032602296,1637.94034,4.919561377,18.55720887,16.36126322,YELLOW
1,28895.03297,5.595897065,27.40775898,20.57733161,YELLOW
1,117644.2246,6.818155959,71.2594796,3.160979567,YELLOW
1,29294.69896,5.538389461,7.286859737,6.357609114,YELLOW
1.248906254,455.2400792,3.551968743,-22.22160059,43.1117334,YELLOW
1.1054737,4470.929921,4.42656844,116.5823731,26.15596078,YELLOW
1,3048.945942,5.928390052,59.86373517,15.43930387,YELLOW
1,515.6683324,3.162531782,65.85342353,39.49619345,YELLOW
1.380420008,75628.51942,6.418462008,47.04828949,19.66959242,YELLOW
1.775611851,1793.599674,5.296101332,132.7117016,28.60480345,YELLOW
2,79504.39378,6.163942023,13.24435282,-4.043393208,YELLOW
1.796233541,10155.1258,6.435103603,15.66949942,29.3411804,YELLOW
1.523329631,12003.88083,5.605673701,-41.8356019,9.224526018,YELLOW
1,2782.896864,5.257427592,48.97315262,10.16443048,YELLOW
1.89642721,25362.40987,6.606423396,-4.311800076,42.33099798,YELLOW
1.577593366,2516.589991,5.979336117,106.4634413,31.09231279,YELLOW
1.365417582,2260.81821,5.901959341,-7.880769823,1.711399168,YELLOW
1,31364.43473,5.220208584,109.7341916,32.71612018,YELLOW
1,23882.56918,4.858388189,66.68703074,8.424895694,YELLOW
1.915090068,1863.155837,4.898108082,42.46000786,42.90515486,YELLOW
1.266514434,5006.323167,6.366514434,61.30216225,12.49207446,YELLOW
1,117180.9801,6.952613553,-72.50698599,2.982527842,YELLOW
1,2834.613038,5.535078942,96.14729576,13.80735992,YELLOW
1,6881.521389,4.668760244,39.91336549,20.77444855,YELLOW
1.5,62776.05211,6.2,89.76156023,27.12740592,YELLOW
1,72403.7789,5.685717926,114.6325777,22.48930828,YELLOW
1,28826.14532,5.353071627,21.95825386,12.91762217,YELLOW
1.276904487,1710.023617,4.832285385,120.4234342,37.53710255,YELLOW
1,2438.829198,6.076930062,87.88414042,24.19756417,YELLOW
1.140711528,4938.534112,4.582924986,53.47862298,35.27932877,YELLOW
1,1921.745442,3.961612535,69.82192795,20.68052645,YELLOW
1.40788758,4380.271956,5.360507709,32.52927357,8.414786359,YELLOW
1.5,1259.018082,5.163606174,85.97226427,20.07564474,YELLOW
1.345707448,1096.093143,6.476565958,118.88857,16.47132382,YELLOW
1.847895717,9344.099201,5.197735568,4.264355769,27.4467635,YELLOW
1,54650.53088,6.224679179,-41.98416183,33.48448133,YELLOW
1.384701975,467673.2731,7.3,36.64134028,4.360741479,YELLOW
2,84526.68627,6.125039225,23.49738474,21.40481432,YELLOW
1.882416368,56669.90426,6.270658005,97.07338217,43.1385216,YELLOW
1,28664.13142,4.998198232,38.95959945,14.1662797,YELLOW
1.494793226,9332.148366,5.138024421,67.22603587,44.46250255,YELLOW
1.483563308,38535.24466,5.867126615,78.94064124,25.5605678,YELLOW
1.417760979,31783.52253,6.007567315,27.39050262,30.8283643,YELLOW
1,14291.84356,5.215889681,24.57181044,51.08176823,YELLOW
1,33351.60799,4.666040001,25.87318993,24.72524889,YELLOW
1.634671273,7722.352157,6.063467127,-17.4957725,2.787935433,YELLOW
2,292082.4139,6.632763916,-78.57381664,40.92289527,YELLOW
1.118072242,128838.9094,6.3,74.10736011,23.74710943,YELLOW
1.427489688,34661.6252,5.64199175,67.2204356,26.73199279,YELLOW
1,4815.393113,5.656649891,29.47831586,-9.622536251,YELLOW
1,2230.890044,3.617650528,127.6291301,37.46891774,YELLOW
1,35134.77084,5.123902273,64.42320916,35.49123942,YELLOW
1.236300189,13602.57235,6.007539206,132.4405813,-2.400356349,YELLOW
1.280646378,348999.8417,6.680646378,-22.36969145,-9.452925073,YELLOW
1.890258053,387622.1734,7.079283858,25.92963478,-5.547368405,YELLOW
1.079406585,21088.48992,6.888830781,33.28767545,-14.54220519,YELLOW
1.73149649,175653.3743,6.785197192,-37.63046922,37.71186603,YELLOW
1,5205.67745,4.687411944,126.1534648,-19.19808067,YELLOW
1,1838.271094,3.999276063,133.5334876,-3.82674169,YELLOW
1.180936486,35937.40421,5.153311081,21.53928502,47.69360008,YELLOW
1.459206245,142278.2241,5.845920625,56.20138782,12.64338819,YELLOW
1.710242799,737.349014,5.856874075,-18.94261342,0.34274209,YELLOW
1.842824943,46399.28213,5.668564989,51.63115128,33.12114357,YELLOW
2,1818.20132,5.282700739,79.61017312,27.27369674,YELLOW
1.5,87579.96531,5.907017861,8.858207683,48.21819239,YELLOW
1.459265197,6745.291353,5.226677355,14.7053229,17.31576472,YELLOW
1.178899133,1614.496886,4.378899133,-23.38831304,-0.085392952,YELLOW
1.494212447,133738.7032,6.398842489,42.3185175,30.33134765,YELLOW
1.171750748,31790.63469,6.179774477,78.94588284,28.320413,YELLOW
1,32350.00286,5.031833562,11.19253774,26.70763211,YELLOW
1.413119203,43413.94476,5.686880797,28.29782909,19.55578872,YELLOW
1,2818.472978,5.401590186,36.84162518,7.603996317,YELLOW
1,5903.050722,4.943630502,15.18675403,36.78641758,YELLOW
1,443.7278918,5.098725043,74.06368094,11.53456558,YELLOW
1,1799.564087,4.187848935,142.923754,3.03346028,YELLOW
1,927.66034,5.513577592,122.3419962,44.02809231,YELLOW
2,14897.68471,5.756706259,-8.254963874,27.21074695,YELLOW
1.774824511,4251.33142,5.270210587,86.21182441,-18.01816977,YELLOW
1,43324.33506,6.723708971,61.98676573,27.93761746,YELLOW
1,9601.062418,4.174426208,87.31352041,43.97454881,YELLOW
1.189535716,76024.79726,5.962092857,75.00449826,20.0901952,YELLOW
1.647625053,7648.580129,6.289537623,-47.03711217,4.386829498,YELLOW
1.079276223,7242.80596,4.474407692,-41.85721636,19.36514716,YELLOW
